PG.ProteinGroups	PG.Genes	[1] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S1_S3-A1_1_20231.d.PG.Quantity	[2] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S2_S3-A2_1_20232.d.PG.Quantity	[3] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S3_S3-A3_1_20233.d.PG.Quantity	[4] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S4_S3-A4_1_20234.d.PG.Quantity	[5] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S5_S3-A5_1_20235.d.PG.Quantity	[6] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S6_S3-A6_1_20236.d.PG.Quantity	[7] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S7_S3-A7_1_20237.d.PG.Quantity	[8] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S8_S3-A8_1_20238.d.PG.Quantity
Q64HY3;Q8BMJ8	Sp9;Sp8	6.316466331481934	5.7610673904418945	4.685957908630371	7.674055576324463	5.908578395843506	5.4906415939331055	3.3637750148773193	3.4017765522003174
Q65Z40	Wapl	299.155517578125	328.90472412109375	344.8642578125	360.1492614746094	373.9117126464844	367.3899230957031	348.43896484375	421.34185791015625
Q66GT5	Ptpmt1	104.39488983154297	123.1199951171875	115.71878051757812	110.56700134277344	108.8118667602539	115.09638214111328	108.6931381225586	108.84893035888672
Q66JQ7	Knl1	134.19619750976562	109.08104705810547	117.96546173095703	135.42662048339844	140.5928955078125	146.77734375	118.68870544433594	122.4895248413086
Q66JT1	Lrrc8e	113.1229476928711	134.49497985839844	131.0062713623047	157.0763397216797	132.89129638671875	157.42422485351562	171.48281860351562	151.74339294433594
Q66JT7	Coq2	10.641743659973145	8.621928215026855	13.873661994934082	12.86853313446045	14.44541072845459	24.294057846069336	10.799323081970215	11.850467681884766
Q66JV4	Rbm12b2	232.32815551757812	221.77059936523438	233.90823364257812	170.29026794433594	198.22164916992188	159.9666290283203	219.3412628173828	245.63511657714844
Q66JX5	Cep43	83.24845123291016	92.38412475585938	82.78134155273438	101.05885314941406	102.3614273071289	52.467201232910156	95.51874542236328	95.07643127441406
Q66JY2	Ino80d	44.861778259277344	70.0595932006836	58.40131378173828	60.08237838745117	61.34745407104492	44.429832458496094	72.6152572631836	77.1556167602539
Q66JY6	Arhgef39	39.363983154296875	52.151676177978516	49.418636322021484	54.573020935058594	49.4051513671875	41.448123931884766	54.27676010131836	59.75637435913086
Q66JZ4	TCAIM	14.959321975708008	24.691612243652344	17.61182403564453	12.248278617858887	21.167797088623047	17.382600784301758	29.23927116394043	25.25418472290039
Q66T02	Plekhg5	129.1888885498047	95.014892578125	87.4488754272461	71.67153930664062	120.20370483398438	110.81657409667969	110.750244140625	89.25875854492188
Q67FY2	Bcl9l	72.6549301147461	56.137332916259766	72.43246459960938	78.95191192626953	82.33283996582031	60.86398696899414	55.56574630737305	55.00442886352539
Q689Z5	Sbno1	341.3755187988281	320.6137390136719	319.07366943359375	313.7436218261719	341.19696044921875	385.9366760253906	328.0317687988281	329.1441345214844
Q68ED3	Tent4b	158.5783233642578	237.13201904296875	225.62135314941406	208.05291748046875	203.49899291992188	198.15170288085938	196.72499084472656	213.66571044921875
Q68ED7	Crtc1	35.71003341674805	18.4604549407959	31.51603889465332	16.044321060180664	18.062131881713867	37.00470733642578	19.40916633605957	17.603797912597656
Q68EF0	Rab3ip	6.811594009399414	18.41929817199707	10.183223724365234	15.996027946472168	19.984264373779297	9.81625747680664	13.518620491027832	18.93482780456543
Q68FD5	Cltc	18120.728515625	16737.47265625	16857.673828125	16402.673828125	16594.568359375	18532.95703125	15208.0859375	16540.228515625
Q68FD7	Fnip1	16.23821258544922	17.761104583740234	18.977407455444336	15.555356979370117	8.031919479370117	16.938655853271484	13.216324806213379	8.961104393005371
Q68FD9	Kiaa1549	40.072147369384766	55.81247329711914	58.061767578125	30.394546508789062	54.607627868652344	50.99258804321289	50.85900115966797	32.24880599975586
Q68FE2	Atg9a	179.60910034179688	187.2268524169922	181.00062561035156	187.07705688476562	153.77114868164062	149.61083984375	139.52301025390625	134.61550903320312
Q68FE6	Ripor1	153.2324676513672	143.37396240234375	161.87351989746094	173.5967254638672	140.48011779785156	151.14938354492188	211.51980590820312	190.8887939453125
Q68FE8	Znf280d	26.056106567382812	41.15443801879883	48.06309509277344	43.5792121887207	45.805946350097656	41.86750030517578	53.79080581665039	45.756805419921875
Q68FF0	Sanbr	27.925796508789062	18.164045333862305	46.74969482421875	33.071533203125	14.21354866027832	23.26285743713379	16.2634334564209	17.86786651611328
Q68FF6	Git1	499.6566467285156	379.7145690917969	329.261962890625	379.17254638671875	319.00897216796875	388.57635498046875	325.9683532714844	323.31695556640625
Q68FG3	Spty2d1	185.87942504882812	202.5689239501953	173.32516479492188	141.19789123535156	132.40103149414062	144.95773315429688	234.76473999023438	253.18133544921875
Q68FH0	Pkp4	189.48081970214844	179.6934814453125	186.43545532226562	207.7374725341797	207.6497344970703	129.16567993164062	131.7579345703125	176.5541534423828
Q68FH4	Galk2	109.22355651855469	72.80947875976562	79.01153564453125	79.42649841308594	65.09327697753906	78.87571716308594	65.88555908203125	72.915283203125
Q68FL4	Ahcyl2	126.05767822265625	195.2347412109375	193.14950561523438	222.7482452392578	185.48426818847656	162.9211883544922	149.49801635742188	164.44911193847656
Q68FL6	Mars1	4797.4306640625	4985.37353515625	5004.2373046875	4976.12060546875	4760.85009765625	5083.51708984375	5317.54638671875	5098.17822265625
Q68G58	Apex2	26.815967559814453	40.43375015258789	34.94527053833008	42.55653762817383	47.649749755859375	64.39881896972656	54.913414001464844	35.83707046508789
Q69Z36	Mex3b	227.48023986816406	111.85929107666016	118.56752014160156	103.57913208007812	124.41233825683594	129.97914123535156	99.95452117919922	112.68998718261719
Q69Z38	Peak1	289.50213623046875	242.79298400878906	240.76910400390625	189.2607879638672	226.360595703125	248.8765106201172	224.38363647460938	196.4925079345703
Q69Z61	Pwwp2a	36.92884063720703	62.64157485961914	78.15435791015625	72.17781066894531	67.3084716796875	62.882625579833984	68.99134063720703	71.06327056884766
Q69Z69	Esco1	9.90666675567627	20.827173233032227	25.586742401123047	24.02443504333496	22.475582122802734	20.212005615234375	19.41957664489746	18.70981788635254
Q69Z89	Radil	59.57787322998047	28.38606071472168	39.73107147216797	53.399932861328125	50.43963623046875	30.44596290588379	30.37409210205078	36.21424102783203
Q69Z98	Brsk2	62.906341552734375	95.44525146484375	87.34178161621094	96.07919311523438	42.414737701416016	104.84320831298828	41.41117477416992	31.77079963684082
Q69Z99	Znf512	387.9583740234375	328.31683349609375	283.7292785644531	254.32598876953125	342.0245361328125	288.1409912109375	377.7201232910156	318.49957275390625
Q69ZA1	Cdk13	262.2195129394531	224.05601501464844	209.04664611816406	203.73899841308594	200.67176818847656	195.2584686279297	194.88926696777344	197.74974060058594
Q69ZB8	Zcchc2	181.52987670898438	210.04428100585938	197.9691925048828	214.34815979003906	171.11376953125	168.37081909179688	155.28497314453125	160.2718048095703
Q69ZC8	Gpalpp1	117.49213409423828	105.49907684326172	118.5749740600586	116.05509948730469	107.21021270751953	120.29906463623047	124.32621765136719	121.09691619873047
Q69ZF3	Gba2	67.79459381103516	46.60457992553711	22.081809997558594	62.36054611206055	38.15422439575195	41.78282165527344	44.59302520751953	36.99678421020508
Q69ZF7	Cnnm4	44.74703598022461	35.22710037231445	22.984098434448242	29.041427612304688	28.3736515045166	37.29713821411133	41.16310501098633	26.56035041809082
Q69ZH9	Arhgap23	415.93182373046875	307.3233337402344	346.68218994140625	271.26861572265625	274.5274353027344	262.92291259765625	225.9093475341797	221.1392059326172
Q69ZI1	Sh3rf1	84.966796875	88.35470581054688	100.78862762451172	94.41341400146484	86.0013656616211	74.2273178100586	86.49175262451172	93.23101806640625
Q69ZJ7	Ric1	127.68505859375	106.77603912353516	126.15645599365234	119.24629211425781	112.88861083984375	89.0241928100586	102.24242401123047	91.88811492919922
Q69ZK6	Jmjd1c	355.0754699707031	351.6455383300781	369.3695373535156	383.1280822753906	351.6072692871094	297.2788391113281	360.968994140625	335.97247314453125
Q69ZN6	Gnptab	15.322188377380371	14.354294776916504	39.80998992919922	33.935176849365234	29.422805786132812	16.937908172607422	33.830928802490234	30.324607849121094
Q69ZN7	Myof	7511.11962890625	7757.01513671875	6942.048828125	6529.40283203125	7007.1083984375	8514.6005859375	8112.40869140625	7750.01953125
Q69ZP3	Pnkd	67.99224090576172	23.615371704101562	58.66116714477539	32.5830078125	53.083770751953125	26.32377815246582	39.63020706176758	40.77369689941406
Q69ZQ2	Isy1	374.5912780761719	422.314208984375	404.7436828613281	411.47357177734375	425.69476318359375	372.5423889160156	373.98931884765625	402.7000427246094
Q69ZR2	Hectd1	808.978271484375	889.9069213867188	921.0309448242188	884.5171508789062	927.5006103515625	869.2991943359375	873.9424438476562	897.0267944335938
Q69ZR9	Tasor	131.16073608398438	109.86272430419922	137.13363647460938	155.89048767089844	128.36126708984375	112.60643768310547	136.8278350830078	134.18826293945312
Q69ZS0	Pdzrn3	126.8232192993164	102.16064453125	101.09831237792969	99.584228515625	95.01703643798828	107.91741943359375	53.646488189697266	50.448604583740234
Q69ZS7	Hbs1l	159.0462646484375	120.13228607177734	120.98146057128906	140.7679443359375	125.81131744384766	182.67295837402344	137.29368591308594	135.1493682861328
Q69ZW3	Ehbp1	231.6515350341797	245.5529327392578	254.12930297851562	325.9538879394531	249.3407745361328	183.479248046875	231.52760314941406	177.97007751464844
Q69ZX6	Morc2a	270.3337707519531	303.2317199707031	282.2480773925781	312.4723205566406	310.8380432128906	273.9997863769531	254.2234344482422	288.12933349609375
Q69ZZ6	Tmcc1	71.02933502197266	92.24036407470703	97.65664672851562	105.48734283447266	97.16082000732422	69.05534362792969	93.37718200683594	83.08666229248047
Q69ZZ9	Macf1	835.857666015625	796.312744140625	827.86572265625	890.9391479492188	877.1502075195312	796.603759765625	911.6447143554688	865.0569458007812
Q6A000	Kiaa0753	61.9130973815918	70.68513488769531	81.08065795898438	105.77326202392578	79.11516571044922	89.52864074707031	65.67547607421875	70.11204528808594
Q6A009	Ltn1	265.8572082519531	312.59100341796875	300.5289611816406	311.0782165527344	293.0867614746094	297.00262451171875	289.248046875	284.231689453125
Q6A026	Pds5a	499.339599609375	573.6912841796875	561.3485717773438	574.5870971679688	580.673583984375	544.6738891601562	575.8300170898438	624.7655029296875
Q6A028	Swap70	303.7301940917969	326.88592529296875	314.1564636230469	322.5948181152344	311.4342346191406	312.80377197265625	326.5667419433594	310.973388671875
Q6A037	N4bp1	336.9393615722656	317.6603088378906	311.10540771484375	315.5114440917969	288.5599670410156	329.9728088378906	335.7193908691406	339.1824951171875
Q6A039	Tbc1d12	43.417842864990234	15.673194885253906	14.2544584274292	6.920846939086914	10.450495719909668	18.3094425201416	17.758691787719727	14.983147621154785
Q6A051	Atrnl1	18.4958553314209	13.081823348999023	19.86760711669922	17.158475875854492	14.780519485473633	11.972864151000977	15.381025314331055	3.4469032287597656
Q6A058	Armcx2	103.41722869873047	90.2348403930664	68.49915313720703	63.03861618041992	84.88726806640625	88.04348754882812	110.59916687011719	101.95536804199219
Q6A065	Cep170	1218.2867431640625	1285.8238525390625	1225.9637451171875	1300.576171875	1260.9156494140625	1165.8436279296875	1337.1788330078125	1298.602294921875
Q6A068	Cdc5l	1626.5670166015625	1558.410400390625	1672.9351806640625	1602.4342041015625	1561.1448974609375	1361.5262451171875	1563.446533203125	1528.0404052734375
Q6A070	Togaram1	22.9164981842041	26.2523193359375	23.891756057739258	18.774415969848633	20.577051162719727	23.09345054626465	15.208861351013184	30.64080047607422
Q6A078	Cep290	140.29971313476562	157.46543884277344	174.601318359375	175.1543426513672	161.14547729492188	174.44683837890625	171.10060119628906	176.09922790527344
Q6A085	Znf629	70.6052017211914	69.9891357421875	70.00580596923828	62.76178741455078	71.2027587890625	53.44956970214844	66.06399536132812	73.39807891845703
Q6A098	Secisbp2l	27.615726470947266	7.760565757751465	9.583296775817871	21.274295806884766	31.218521118164062	13.919637680053711	11.56603717803955	17.01021957397461
Q6A0A2	Larp4b	204.05270385742188	179.1737060546875	158.27447509765625	183.73057556152344	165.37269592285156	233.2718048095703	230.06192016601562	227.34083557128906
Q6A0A9	FAM120A	1357.1278076171875	1217.0592041015625	1251.7977294921875	1174.10595703125	1255.29833984375	1188.7315673828125	1169.489501953125	1117.735595703125
Q6A4J8	Usp7	2334.323974609375	2269.81689453125	2538.621826171875	2435.1396484375	2454.978271484375	2139.750244140625	2448.302490234375	2328.236328125
Q6AXC6	Ddx11	68.93838500976562	108.9817123413086	124.47725677490234	118.37635040283203	122.56416320800781	94.1590805053711	109.560302734375	124.3752212524414
Q6DFV1	Ncapg2	461.04168701171875	440.3567810058594	476.6708068847656	450.9656982421875	437.8567810058594	479.5636291503906	439.8289489746094	425.9647216796875
Q6DFV3	Arhgap21	73.4446792602539	91.58421325683594	63.67467498779297	78.15386962890625	83.44684600830078	69.4712142944336	81.80972290039062	80.50177001953125
Q6DFV5	Helz	212.73023986816406	206.11253356933594	170.53797912597656	180.79568481445312	195.01132202148438	175.39186096191406	178.99119567871094	209.7752685546875
Q6DFV7	Ncoa7	67.44239044189453	86.18748474121094	122.4588394165039	111.21200561523438	91.51177215576172	87.83783721923828	108.76717376708984	115.12947845458984
Q6DFW0	C9orf72	35.41215896606445	40.73649978637695	58.8336067199707	45.19706726074219	53.17924118041992	63.60189437866211	31.584369659423828	49.58999252319336
Q6DFW4	Nop58	3947.450439453125	4622.37841796875	4116.9326171875	3716.762939453125	3916.402587890625	3780.30322265625	3734.819580078125	3912.07080078125
Q6DFW5	Atp11b	55.565452575683594	92.01891326904297	66.16785430908203	80.1629867553711	73.21774291992188	71.13640594482422	75.91607666015625	61.95273208618164
Q6DFX2	Antxr2	140.05743408203125	121.76771545410156	119.37435913085938	105.33440399169922	113.24687957763672	131.23236083984375	115.29499816894531	92.77131652832031
Q6DFZ1	Gbf1	414.1473083496094	440.37286376953125	433.2923278808594	429.95556640625	449.3126220703125	424.8968811035156	467.7485046386719	485.95062255859375
Q6DG52	Churc1	123.98432922363281	403.623779296875	490.28631591796875	429.5028076171875	458.4483947753906	267.3599853515625	364.9971923828125	446.7557373046875
Q6DI86	Fastkd1	43.23736572265625	69.76266479492188	41.263526916503906	56.950897216796875	46.503204345703125	64.18187713623047	61.302879333496094	72.25521087646484
Q6DIB5	Megf10	77.14775085449219	59.52956771850586	58.5897102355957	63.169410705566406	67.6390151977539	77.23493194580078	96.59117889404297	84.7419662475586
Q6DIC0	Smarca2	85.11846923828125	80.40853118896484	59.02458572387695	71.31532287597656	51.62071990966797	60.39584732055664	77.7142562866211	80.85871124267578
Q6DID3	Scaf8	279.13165283203125	303.73907470703125	316.76776123046875	318.3103332519531	290.2123718261719	298.64727783203125	275.117431640625	322.0774841308594
Q6DID5	Pwwp3a	158.1261444091797	121.83230590820312	131.8883056640625	143.9674835205078	171.48513793945312	195.52479553222656	138.54075622558594	121.28448486328125
Q6DID7	Wls	578.1387329101562	451.5191650390625	458.753662109375	456.3864440917969	448.6945495605469	375.80694580078125	346.8258056640625	344.1011962890625
Q6DR98	Nrg1	27.482439041137695	37.54905700683594	25.89787483215332	32.11445236206055	63.651546478271484	33.03276062011719	60.303443908691406	71.6920394897461
Q6DTY7	Pfkfb4	688.1402587890625	597.473388671875	552.7599487304688	645.1622314453125	595.67919921875	536.48486328125	584.06494140625	631.4546508789062
Q6DVA0	Lemd2	99.26466369628906	145.9266357421875	148.47987365722656	155.5177001953125	128.5206298828125	123.65711212158203	102.25013732910156	113.1865005493164
Q6DYE8	Enpp3	NaN	21.204185485839844	14.778264999389648	NaN	18.18600082397461	8.835721969604492	25.000572204589844	28.756446838378906
Q6EDY6	Carmil1	402.87066650390625	442.84503173828125	425.3277893066406	421.3777160644531	342.60040283203125	362.2725524902344	344.322998046875	357.5278625488281
Q6EJB6	Utp14b	126.66064453125	145.27056884765625	143.56881713867188	165.77590942382812	149.26678466796875	133.50021362304688	206.72433471679688	162.431884765625
Q6F3F9	Adgrg6	35.87083053588867	51.277462005615234	66.94234466552734	50.73970413208008	56.939971923828125	43.76048278808594	58.46243667602539	59.995094299316406
Q6GQT1	A2m	1390.49560546875	834.5861206054688	486.4808654785156	604.0111694335938	462.33404541015625	758.5639038085938	312.4060974121094	312.2975158691406
Q6GQT6	Scap	78.31441497802734	71.95731353759766	82.10975646972656	82.19611358642578	64.13925170898438	50.84702682495117	51.87337112426758	73.33321380615234
Q6GQT9	Nomo1	1350.932373046875	1093.513671875	1009.2184448242188	1024.535888671875	1023.9859619140625	1182.0736083984375	1135.953125	1096.6009521484375
Q6GQV0	Tedc2	NaN	17.733551025390625	19.38956069946289	17.578460693359375	23.494159698486328	20.800107955932617	17.977294921875	12.13813304901123
Q6GQV7	Edrf1	44.450592041015625	25.6848201751709	28.941137313842773	34.34162139892578	24.516443252563477	23.912012100219727	28.421573638916016	19.26341438293457
Q6GQW0	Abtb3	75.69261932373047	107.28340148925781	111.1241226196289	117.28130340576172	99.66474914550781	115.79373931884766	111.0951156616211	95.42002868652344
Q6GQX2	Nckap5l	86.97859954833984	81.28670501708984	75.16937255859375	91.13928985595703	76.37149047851562	106.56836700439453	143.49620056152344	119.98714447021484
Q6GQX6	Anks6	47.921417236328125	55.70177459716797	101.08491516113281	93.17472076416016	119.6392593383789	62.179935455322266	82.01374816894531	111.1493911743164
Q6GV12	Kdsr	147.59152221679688	131.9461212158203	143.0976104736328	121.39862060546875	102.29891204833984	96.99981689453125	89.91527557373047	88.68659973144531
Q6GYP7	Ralgapa1	191.8334503173828	166.5772705078125	182.12081909179688	177.0567626953125	179.93487548828125	160.74609375	163.4242401123047	144.72227478027344
Q6I6G8	Hecw2	73.58702087402344	58.60659408569336	78.01054382324219	77.00534057617188	68.15158081054688	35.407447814941406	87.47032165527344	80.54271697998047
Q6IE82	Jade3	101.53893280029297	99.76720428466797	132.07054138183594	88.99857330322266	96.74020385742188	109.18323516845703	142.01609802246094	142.321044921875
Q6IFX2	Krt42	511.27947998046875	1603.6402587890625	599.7445068359375	138.21270751953125	64.70496368408203	161.29507446289062	417.18682861328125	212.01771545410156
Q6IFZ6	Krt77	32.717193603515625	NaN	33.809242248535156	NaN	NaN	11.536969184875488	15.505435943603516	NaN
Q6IMF0	Krt87	NaN	NaN	664.9632568359375	NaN	NaN	NaN	NaN	NaN
Q6IQX7	Chpf	96.989013671875	66.4688491821289	78.59379577636719	92.75593566894531	77.90911102294922	53.98624038696289	74.61431121826172	78.72154998779297
Q6IQX8	Znf219	88.2436294555664	91.3582763671875	60.086246490478516	53.90935516357422	30.428869247436523	109.67339324951172	62.31424331665039	63.207481384277344
Q6IQY5	Cep70	122.9213638305664	177.9241180419922	164.36158752441406	160.55699157714844	176.452880859375	81.53919982910156	121.51847076416016	129.19509887695312
Q6IR34	Gpsm1	357.7978820800781	312.8150634765625	311.99853515625	370.9288330078125	351.14642333984375	382.4152526855469	373.3532409667969	373.4594421386719
Q6IR41	C1qtnf6	38.54979705810547	18.774723052978516	30.042234420776367	17.635177612304688	9.114981651306152	11.35603141784668	24.38502311706543	30.747835159301758
Q6IRU2	Tpm4	13956.5263671875	15046.0263671875	14571.009765625	14188.06640625	14073.6298828125	14843.826171875	13117.9228515625	12932.4599609375
Q6IRU5	Cltb	132.43287658691406	207.12294006347656	183.7451629638672	158.1051788330078	180.41604614257812	169.3476104736328	152.7372283935547	123.73548889160156
Q6JPI3	Med13l	23.25655746459961	20.29938507080078	15.439056396484375	13.983372688293457	19.144899368286133	14.27575969696045	14.707324981689453	21.17647933959961
Q6KAQ7	Zzz3	67.24712371826172	63.82237243652344	68.55369567871094	72.63529968261719	69.12741088867188	47.43605422973633	71.49436950683594	50.85581588745117
Q6KAR6	Exoc3	208.2136993408203	176.48193359375	199.51271057128906	204.88232421875	191.08790588378906	221.01885986328125	168.39480590820312	177.7323455810547
Q6KAU4	Mvb12b	18.407482147216797	51.65806198120117	43.60743713378906	25.42965316772461	23.81096076965332	36.69319152832031	17.645248413085938	22.862110137939453
Q6KAU7	Plekhg2	34.0485725402832	54.78395080566406	70.6292953491211	58.20109558105469	54.932777404785156	64.33795166015625	63.47323989868164	58.84815216064453
Q6KAU8	Atg16l2	24.93144989013672	48.15147018432617	53.20118713378906	47.905338287353516	40.92741012573242	31.54550552368164	44.94151306152344	43.386234283447266
Q6KCD5	Nipbl	424.4361877441406	375.8231201171875	365.5512390136719	357.0611572265625	375.4418029785156	298.5386657714844	367.8945617675781	331.1889343261719
Q6NS45	Ccdc66	9.6644868850708	18.147533416748047	16.88191032409668	21.23830223083496	22.263845443725586	25.92192268371582	21.5053653717041	23.150413513183594
Q6NS46	Pdcd11	1587.780029296875	1682.662353515625	1605.6490478515625	1700.3487548828125	1681.4129638671875	1748.088134765625	1598.6263427734375	1644.41796875
Q6NS59	Fam135a	9.771241188049316	6.909107208251953	19.477293014526367	8.7036714553833	17.570419311523438	9.269007682800293	18.028141021728516	8.0333833694458
Q6NSQ7	Ltv1	374.1466064453125	395.8399353027344	370.40850830078125	393.21771240234375	419.5720520019531	380.4224548339844	376.11602783203125	343.1224670410156
Q6NSQ9	G6pc3	139.0899200439453	89.10678100585938	75.10285949707031	75.59477233886719	69.0616455078125	99.6171875	84.20716094970703	76.06414794921875
Q6NSR8	Npepl1	281.2730712890625	234.9003448486328	245.52552795410156	239.8992919921875	237.29449462890625	212.91107177734375	212.98155212402344	256.1122131347656
Q6NSU3	Glt8d1	27.681652069091797	15.59723949432373	18.53543472290039	18.929485321044922	14.089933395385742	19.260183334350586	21.28376579284668	17.859270095825195
Q6NV72	Wdcp	51.29966735839844	112.50750732421875	104.05195617675781	99.26824951171875	83.83114624023438	71.5816879272461	92.68175506591797	95.03816223144531
Q6NV83	U2surp	904.602783203125	1016.3299560546875	953.8143920898438	991.1465454101562	989.5443725585938	936.2332153320312	916.5789184570312	901.7135620117188
Q6NVE8	Wdr44	146.32525634765625	168.6549835205078	172.56478881835938	162.37655639648438	159.91824340820312	158.02845764160156	149.04188537597656	160.50970458984375
Q6NVF0	Ocrl	71.14852142333984	88.11616516113281	76.13107299804688	63.680912017822266	71.3680191040039	83.1802978515625	56.286861419677734	63.48916244506836
Q6NVF4	Helb	144.75328063964844	89.16546630859375	93.42654418945312	109.40253448486328	77.74917602539062	92.85320281982422	113.4771728515625	110.55937194824219
Q6NVF9	Cpsf6	1024.0787353515625	968.4991455078125	1045.1915283203125	975.716552734375	1021.6787109375	892.5660400390625	904.6906127929688	894.5247802734375
Q6NVG1	Lpcat4	101.21372985839844	36.05095291137695	26.767595291137695	26.248958587646484	39.363983154296875	60.44062423706055	65.52433776855469	47.76483917236328
Q6NWV3	Ift122	101.07168579101562	80.66900634765625	96.12257385253906	95.13052368164062	87.08491516113281	123.09585571289062	95.19358825683594	90.79667663574219
Q6NWW9	Fndc3b	285.7481994628906	369.3088073730469	287.8562927246094	317.7456359863281	347.7062072753906	331.82904052734375	284.06695556640625	344.2738037109375
Q6NXH3	Gpbp1	54.14739227294922	46.88434600830078	49.877037048339844	46.77080535888672	47.371795654296875	49.65393829345703	41.452396392822266	37.24791717529297
Q6NXH9	Krt73	210.0438690185547	180.15921020507812	147.77503967285156	96.97406768798828	19.734249114990234	49.091617584228516	64.19895935058594	55.84398651123047
Q6NXI6	Rprd2	259.1795349121094	210.9149932861328	232.41566467285156	210.9962158203125	213.2468719482422	253.05982971191406	223.92813110351562	233.066162109375
Q6NXJ0	Wwc2	290.5533447265625	213.97019958496094	177.67616271972656	174.36314392089844	182.68368530273438	174.3912811279297	232.45909118652344	211.20321655273438
Q6NXK2	Znf532	16.490114212036133	NaN	NaN	NaN	NaN	1.9038370847702026	NaN	NaN
Q6NXK5	Dusp11	112.90219116210938	87.72201538085938	43.95892333984375	56.75291442871094	65.32025909423828	72.63675689697266	69.84957885742188	60.62315368652344
Q6NXM2	Rcbtb1	201.17381286621094	190.59954833984375	198.46966552734375	188.85023498535156	183.2794952392578	153.9958953857422	159.77139282226562	174.43711853027344
Q6NXN1	Szrd1	95.00237274169922	145.8276824951172	158.808837890625	185.26011657714844	153.499267578125	163.3873748779297	144.33358764648438	158.4851531982422
Q6NXW6	Rad17	79.12393188476562	66.28594207763672	51.94285202026367	56.72092056274414	64.09752655029297	70.71102142333984	62.11170959472656	63.77408218383789
Q6NXY1	Tbc1d31	128.1533203125	128.7176971435547	135.57382202148438	144.6048583984375	125.4367904663086	119.26053619384766	130.0377960205078	140.5663604736328
Q6NXY9	Polr3g	23.155988693237305	18.7780818939209	44.89695739746094	49.92727279663086	50.77450942993164	37.34688949584961	39.125885009765625	43.05154800415039
Q6NZB0	Dnajc8	867.615966796875	1089.361572265625	1109.0423583984375	1131.9476318359375	1178.758544921875	914.1128540039062	1075.8280029296875	1144.2421875
Q6NZB1	Prmt6	106.88044738769531	58.986087799072266	70.85900115966797	40.47304153442383	57.623043060302734	63.691707611083984	77.29713439941406	81.0072250366211
Q6NZC7	Sec23ip	1188.6273193359375	1135.937744140625	1415.6434326171875	1374.6607666015625	1283.6068115234375	1361.4927978515625	1264.133544921875	1184.53662109375
Q6NZF1	Zc3h11a	291.7702331542969	323.3370056152344	275.7658386230469	261.0211486816406	255.30776977539062	291.0936584472656	281.0718994140625	274.1482238769531
Q6NZJ6	Eif4g1	3891.552001953125	3638.4990234375	3404.99658203125	3365.069091796875	3659.28515625	3743.744384765625	3412.11962890625	3305.684814453125
Q6NZK5	Kiaa1328	49.22469711303711	34.81504440307617	44.58649444580078	50.783714294433594	35.16742706298828	66.70703125	52.631858825683594	47.38673782348633
Q6NZK8	Ptpdc1	24.17218017578125	23.91398048400879	42.60403060913086	48.85115432739258	34.93989944458008	75.21173095703125	58.22966003417969	56.93392562866211
Q6NZL0	Mtcl3	44.461063385009766	69.8333511352539	65.39508056640625	48.77600860595703	73.13094329833984	58.0456428527832	57.1014289855957	87.93731689453125
Q6NZL6	Tonsl	221.5281219482422	205.46043395996094	233.86834716796875	228.8011932373047	227.6505126953125	222.86756896972656	211.1743621826172	226.27459716796875
Q6NZM9	Hdac4	137.89849853515625	96.20687103271484	119.78638458251953	114.66736602783203	114.07294464111328	126.34596252441406	115.66132354736328	100.94743347167969
Q6NZN0	Rbm26	239.62411499023438	229.1570281982422	234.85336303710938	240.30587768554688	238.38182067871094	209.43682861328125	201.78836059570312	220.74240112304688
Q6NZN1	Pprc1	19.341760635375977	24.764455795288086	27.280288696289062	21.52450180053711	28.136472702026367	21.326887130737305	24.111427307128906	19.215442657470703
Q6NZP1	Zranb3	50.911529541015625	63.82488250732422	58.86959457397461	43.345062255859375	50.362205505371094	50.6633186340332	52.65400695800781	52.492393493652344
Q6NZQ2	Ddx31	394.94610595703125	445.952392578125	470.2882080078125	466.2843933105469	426.9225158691406	431.648681640625	451.9256591796875	447.4552307128906
Q6NZQ4	Paxip1	36.275733947753906	33.503543853759766	29.17658233642578	28.892526626586914	34.44034194946289	38.954227447509766	27.280481338500977	28.628280639648438
Q6NZQ6	Znf740	45.11016845703125	55.251220703125	67.5232162475586	48.28584671020508	48.32968521118164	50.60167694091797	55.54736328125	60.0086669921875
Q6NZR2	Msantd2	NaN	274.8177795410156	NaN	NaN	251.0443572998047	357.513427734375	285.18817138671875	415.3648986816406
